gene	transcript	mane_select	lof_hc_lc.obs	lof_hc_lc.exp	lof_hc_lc.possible	lof_hc_lc.oe	lof_hc_lc.mu	lof_hc_lc.pLI	lof_hc_lc.pNull	lof_hc_lc.pRec	lof.obs	lof.exp	lof.possible	lof.oe	lof.mu	lof.pLI	lof.pNull	lof.pRec	lof.oe_ci.lower	lof.oe_ci.upper	lof.z_raw	lof.z_score	mis.obs	mis.exp	mis.possible	mis.oe	mis.mu	mis.oe_ci.lower	mis.oe_ci.upper	mis.z_raw	mis.z_score	mis_pphen.obs	mis_pphen.exp	mis_pphen.possible	mis_pphen.oe	syn.obs	syn.exp	syn.possible	syn.oe	syn.mu	syn.oe_ci.lower	syn.oe_ci.upper	syn.z_raw	syn.z_score	constraint_flags
GNAS	ENST00000306090	false	3	4.0075e+01	189	7.4859e-02	7.5295e-07	1.0000e+00	1.0335e-12	1.7018e-07	3	4.0075e+01	189	7.4859e-02	7.5295e-07	1.0000e+00	9.4200e-13	1.6272e-07	3.3000e-02	1.9300e-01	5.8566e+00	4.9569e+00	111	4.1579e+02	1955	2.6696e-01	7.1031e-06	2.2800e-01	3.1300e-01	1.4947e+01	5.4569e+00	23	1.6733e+02	823	1.3746e-01	138	1.4798e+02	529	9.3256e-01	2.8122e-06	8.1100e-01	1.0740e+00	8.2036e-01	4.4735e-01	[]
GNAS	ENST00000306120	false	47	4.6259e+01	206	1.0160e+00	3.8082e-07	8.5074e-17	8.1582e-01	1.8418e-01	5	5.1650e+00	27	9.6806e-01	7.0380e-08	1.0663e-02	2.4714e-01	7.4219e-01	4.9800e-01	1.7850e+00	7.2592e-02	6.1440e-02	991	9.3975e+02	4042	1.0545e+00	4.4870e-06	1.0000e+00	1.1110e+00	-1.6717e+00	-6.1030e-01	227	2.2294e+02	934	1.0182e+00	477	4.5424e+02	1514	1.0501e+00	1.7869e-06	9.7300e-01	1.1330e+00	-1.0678e+00	-5.8230e-01	[]
GNAS	ENST00000313949	false	12	3.9540e+01	175	3.0349e-01	5.8825e-07	9.8631e-01	2.2327e-06	1.3689e-02	11	1.8049e+01	76	6.0944e-01	1.4648e-07	5.3042e-03	5.7084e-02	9.3761e-01	3.8300e-01	1.0090e+00	1.6593e+00	1.4044e+00	323	3.6058e+02	1526	8.9578e-01	2.0210e-06	8.1700e-01	9.8200e-01	1.9791e+00	7.2252e-01	127	1.2721e+02	482	9.9838e-01	154	1.5542e+02	497	9.9084e-01	8.0265e-07	8.6800e-01	1.1330e+00	1.1419e-01	6.2269e-02	[]
GNAS	ENST00000338783	false	4	1.3355e+00	6	2.9950e+00	2.4215e-08	3.9226e-03	4.3021e-01	5.6587e-01	4	1.3355e+00	6	2.9950e+00	2.4215e-08	4.1858e-03	4.1845e-01	5.7737e-01	8.6400e-01	1.9650e+00	-2.3056e+00	-1.9514e+00	56	2.6767e+01	116	2.0921e+00	3.9868e-07	1.5730e+00	1.9870e+00	-5.6504e+00	-2.0628e+00	10	5.8249e+00	29	1.7168e+00	48	1.8463e+01	49	2.5998e+00	2.3717e-07	1.6740e+00	1.9920e+00	-6.8742e+00	-3.7486e+00	[]
GNAS	ENST00000349036	false	21	7.4273e+01	343	2.8274e-01	1.2415e-06	9.9997e-01	3.5426e-12	2.5755e-05	21	7.4273e+01	343	2.8274e-01	1.2415e-06	9.9998e-01	3.2291e-12	2.4626e-05	2.0000e-01	4.0700e-01	6.1815e+00	5.2318e+00	1136	1.3740e+03	5956	8.2679e-01	8.7762e-06	7.8700e-01	8.6800e-01	6.4203e+00	2.3439e+00	403	6.0455e+02	2832	6.6661e-01	580	5.5244e+02	1954	1.0499e+00	3.7306e-06	9.8000e-01	1.1240e+00	-1.1724e+00	-6.3935e-01	[]
GNAS	ENST00000354359	false	7	3.8878e+01	184	1.8005e-01	7.1964e-07	9.9996e-01	1.4543e-09	4.1846e-05	7	3.8878e+01	184	1.8005e-01	7.1964e-07	9.9996e-01	1.3256e-09	4.0011e-05	1.0100e-01	3.3800e-01	5.1126e+00	4.3271e+00	151	4.2496e+02	1988	3.5533e-01	6.9198e-06	3.1000e-01	4.0700e-01	1.3290e+01	4.8517e+00	31	1.8980e+02	944	1.6333e-01	178	1.6043e+02	557	1.1096e+00	2.6592e-06	9.8100e-01	1.2560e+00	-1.3876e+00	-7.5665e-01	[]
GNAS	ENST00000371075	false	13	3.9203e+01	174	3.3161e-01	5.8713e-07	9.4695e-01	1.3531e-05	5.3041e-02	11	1.8049e+01	76	6.0944e-01	1.4648e-07	5.3042e-03	5.7084e-02	9.3761e-01	3.8300e-01	1.0090e+00	1.6593e+00	1.4044e+00	323	3.6058e+02	1526	8.9578e-01	2.0210e-06	8.1700e-01	9.8200e-01	1.9791e+00	7.2252e-01	127	1.2721e+02	482	9.9838e-01	154	1.5542e+02	497	9.9084e-01	8.0265e-07	8.6800e-01	1.1330e+00	1.1419e-01	6.2269e-02	[]
GNAS	ENST00000371081	false	4	2.1293e+00	9	1.8785e+00	3.8986e-08	6.3890e-03	3.7339e-01	6.2023e-01	4	2.1293e+00	9	1.8785e+00	3.8986e-08	6.7986e-03	3.6216e-01	6.3104e-01	7.2700e-01	1.9490e+00	-1.2819e+00	-1.0850e+00	59	3.6660e+01	159	1.6094e+00	7.4554e-07	1.3000e+00	1.9160e+00	-3.6896e+00	-1.3470e+00	10	5.9765e+00	29	1.6732e+00	51	2.1384e+01	56	2.3850e+00	3.9927e-07	1.6440e+00	1.9910e+00	-6.4044e+00	-3.4924e+00	[]
GNAS	ENST00000371085	true	6	3.9215e+01	185	1.5300e-01	7.2077e-07	9.9999e-01	2.3041e-10	1.0369e-05	6	3.9215e+01	185	1.5300e-01	7.2077e-07	9.9999e-01	2.1002e-10	9.9145e-06	8.3000e-02	3.0200e-01	5.3041e+00	4.4892e+00	151	4.2366e+02	1981	3.5641e-01	6.9185e-06	3.1100e-01	4.0800e-01	1.3247e+01	4.8361e+00	28	1.7435e+02	861	1.6059e-01	178	1.6015e+02	556	1.1115e+00	2.6592e-06	9.8300e-01	1.2590e+00	-1.4109e+00	-7.6937e-01	[]
GNAS	ENST00000371095	false	7	3.8084e+01	181	1.8380e-01	7.1269e-07	9.9994e-01	2.7292e-09	6.2182e-05	7	3.8084e+01	181	1.8380e-01	7.1269e-07	9.9994e-01	2.4876e-09	5.9456e-05	1.0400e-01	3.4500e-01	5.0370e+00	4.2631e+00	148	4.1537e+02	1947	3.5631e-01	6.8184e-06	3.1100e-01	4.0800e-01	1.3119e+01	4.7893e+00	24	1.5644e+02	780	1.5341e-01	175	1.5750e+02	550	1.1111e+00	2.6448e-06	9.8200e-01	1.2590e+00	-1.3941e+00	-7.6021e-01	[]
GNAS	ENST00000371098	false	12	1.9476e+01	82	6.1614e-01	1.7262e-07	3.0414e-03	5.5960e-02	9.4100e-01	11	1.8049e+01	76	6.0944e-01	1.4648e-07	5.3042e-03	5.7084e-02	9.3761e-01	3.8300e-01	1.0090e+00	1.6593e+00	1.4044e+00	323	3.6058e+02	1526	8.9578e-01	2.0210e-06	8.1700e-01	9.8200e-01	1.9791e+00	7.2252e-01	127	1.2721e+02	482	9.9838e-01	154	1.5542e+02	497	9.9084e-01	8.0265e-07	8.6800e-01	1.1330e+00	1.1419e-01	6.2269e-02	[]
GNAS	ENST00000371100	false	21	7.5067e+01	346	2.7975e-01	1.2484e-06	9.9998e-01	1.8877e-12	1.7332e-05	21	7.5067e+01	346	2.7975e-01	1.2484e-06	9.9998e-01	1.7207e-12	1.6572e-05	1.9700e-01	4.0300e-01	6.2403e+00	5.2816e+00	1139	1.3838e+03	5998	8.2311e-01	7.8723e-06	7.8300e-01	8.6400e-01	6.5801e+00	2.4022e+00	120	3.6935e+02	1741	3.2489e-01	583	5.5536e+02	1961	1.0498e+00	3.7450e-06	9.8000e-01	1.1240e+00	-1.1727e+00	-6.3948e-01	[]
GNAS	ENST00000371102	false	22	7.3936e+01	342	2.9756e-01	1.2404e-06	9.9990e-01	2.2359e-11	1.0393e-04	22	7.3936e+01	342	2.9756e-01	1.2404e-06	9.9990e-01	2.0381e-11	9.9374e-05	2.1200e-01	4.2500e-01	6.0400e+00	5.1121e+00	1136	1.3755e+03	5964	8.2590e-01	8.2188e-06	7.8600e-01	8.6700e-01	6.4571e+00	2.3573e+00	131	3.5005e+02	1655	3.7423e-01	580	5.5272e+02	1955	1.0494e+00	3.7306e-06	9.7900e-01	1.1240e+00	-1.1602e+00	-6.3270e-01	[]
GNAS	ENST00000419558	false	12	3.9540e+01	175	3.0349e-01	5.8825e-07	9.8631e-01	2.2327e-06	1.3689e-02	11	1.8049e+01	76	6.0944e-01	1.4648e-07	5.3042e-03	5.7084e-02	9.3761e-01	3.8300e-01	1.0090e+00	1.6593e+00	1.4044e+00	323	3.6058e+02	1526	8.9578e-01	2.0210e-06	8.1700e-01	9.8200e-01	1.9791e+00	7.2252e-01	127	1.2721e+02	482	9.9838e-01	154	1.5542e+02	497	9.9084e-01	8.0265e-07	8.6800e-01	1.1330e+00	1.1419e-01	6.2269e-02	[]
GNAS	ENST00000423897	false	19	3.7981e+01	170	5.0026e-01	6.2069e-07	6.1073e-03	2.9243e-03	9.9097e-01	19	3.7981e+01	170	5.0026e-01	6.2069e-07	6.3865e-03	2.7873e-03	9.9083e-01	3.4800e-01	7.3400e-01	3.0798e+00	2.6067e+00	1047	9.9677e+02	4176	1.0504e+00	4.7539e-06	9.9800e-01	1.1050e+00	-1.5910e+00	-5.8082e-01	386	3.6739e+02	1673	1.0506e+00	456	4.1660e+02	1461	1.0946e+00	1.6653e-06	1.0130e+00	1.1830e+00	-1.9302e+00	-1.0526e+00	[]
GNAS	ENST00000453292	false	13	3.9203e+01	174	3.3161e-01	5.8713e-07	9.4695e-01	1.3531e-05	5.3041e-02	11	1.8049e+01	76	6.0944e-01	1.4648e-07	5.3042e-03	5.7084e-02	9.3761e-01	3.8300e-01	1.0090e+00	1.6593e+00	1.4044e+00	323	3.6058e+02	1526	8.9578e-01	2.0210e-06	8.1700e-01	9.8200e-01	1.9791e+00	7.2252e-01	127	1.2721e+02	482	9.9838e-01	154	1.5542e+02	497	9.9084e-01	8.0265e-07	8.6800e-01	1.1330e+00	1.1419e-01	6.2269e-02	[]
GNAS	ENST00000461152	false	1	8.5678e-01	5	1.1672e+00	1.4764e-08	1.4206e-01	2.0201e-01	6.5593e-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	["no_exp_lof","no_exp_mis","no_exp_syn","no_variants"]
GNAS	ENST00000462499	false	3	3.7888e+01	180	7.9182e-02	7.2588e-07	1.0000e+00	5.8577e-12	5.0701e-07	3	3.6749e+01	175	8.1635e-02	7.0516e-07	1.0000e+00	1.3172e-11	8.5568e-07	3.6000e-02	2.1100e-01	5.5672e+00	4.7119e+00	92	3.8860e+02	1831	2.3675e-01	5.3716e-06	1.9900e-01	2.8200e-01	1.5046e+01	5.4929e+00	46	2.6830e+02	1273	1.7145e-01	127	1.3904e+02	501	9.1340e-01	2.5568e-06	7.9000e-01	1.0580e+00	1.0212e+00	5.5686e-01	[]
GNAS	ENST00000464624	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1044	9.8688e+02	4133	1.0579e+00	4.4117e-06	1.0050e+00	1.1130e+00	-1.8183e+00	-6.6383e-01	396	3.7371e+02	1703	1.0596e+00	453	4.1368e+02	1454	1.0950e+00	1.5032e-06	1.0130e+00	1.1840e+00	-1.9332e+00	-1.0542e+00	["no_exp_lof"]
GNAS	ENST00000464788	false	4	3.8528e+01	183	1.0382e-01	7.2426e-07	1.0000e+00	1.7025e-11	1.2560e-06	2	3.7880e+01	179	5.2798e-02	7.1324e-07	1.0000e+00	1.1120e-12	1.4268e-07	2.1000e-02	1.6600e-01	5.8297e+00	4.9341e+00	95	3.9690e+02	1865	2.3936e-01	5.0642e-06	2.0200e-01	2.8400e-01	1.5154e+01	5.5322e+00	56	3.0765e+02	1450	1.8202e-01	130	1.4168e+02	507	9.1754e-01	2.5712e-06	7.9500e-01	1.0610e+00	9.8150e-01	5.3522e-01	[]
GNAS	ENST00000464960	false	0	7.9380e-01	3	0.0000e+00	1.4771e-08	3.6949e-01	1.1433e-01	5.1619e-01	0	7.9380e-01	3	0.0000e+00	1.4771e-08	3.8200e-01	1.0774e-01	5.1026e-01	0.0000e+00	1.7750e+00	8.9096e-01	7.5408e-01	3	9.8934e+00	43	3.0323e-01	3.5023e-07	1.3700e-01	7.8400e-01	2.1916e+00	8.0010e-01	0	7.6550e-02	1	0.0000e+00	3	2.9213e+00	7	1.0269e+00	1.6210e-07	4.3900e-01	1.8650e+00	-4.6051e-02	-2.5112e-02	[]
GNAS	ENST00000467227	false	3	3.6749e+01	175	8.1635e-02	7.0516e-07	1.0000e+00	1.4451e-11	8.9492e-07	3	3.6749e+01	175	8.1635e-02	7.0516e-07	1.0000e+00	1.3172e-11	8.5568e-07	3.6000e-02	2.1100e-01	5.5672e+00	4.7119e+00	92	3.8860e+02	1831	2.3675e-01	5.3716e-06	1.9900e-01	2.8200e-01	1.5046e+01	5.4929e+00	46	2.6830e+02	1273	1.7145e-01	127	1.3904e+02	501	9.1340e-01	2.5568e-06	7.9000e-01	1.0580e+00	1.0212e+00	5.5686e-01	[]
GNAS	ENST00000467321	false	2	3.7880e+01	179	5.2798e-02	7.1324e-07	1.0000e+00	1.2199e-12	1.4923e-07	2	3.7880e+01	179	5.2798e-02	7.1324e-07	1.0000e+00	1.1120e-12	1.4268e-07	2.1000e-02	1.6600e-01	5.8297e+00	4.9341e+00	95	3.9690e+02	1865	2.3936e-01	5.0642e-06	2.0200e-01	2.8400e-01	1.5154e+01	5.5322e+00	56	3.0765e+02	1450	1.8202e-01	130	1.4168e+02	507	9.1754e-01	2.5712e-06	7.9500e-01	1.0610e+00	9.8150e-01	5.3522e-01	[]
GNAS	ENST00000468895	false	7	3.9061e+01	185	1.7921e-01	7.3584e-07	9.9996e-01	1.2584e-09	3.8204e-05	7	3.9061e+01	185	1.7921e-01	7.3584e-07	9.9996e-01	1.1470e-09	3.6529e-05	1.0100e-01	3.3700e-01	5.1298e+00	4.3417e+00	151	3.7676e+02	1798	4.0078e-01	6.2584e-06	3.5000e-01	4.5900e-01	1.1631e+01	4.2462e+00	33	1.4735e+02	748	2.2396e-01	157	1.4888e+02	513	1.0545e+00	2.5461e-06	9.2500e-01	1.2040e+00	-6.6547e-01	-3.6289e-01	[]
GNAS	ENST00000469431	false	2	3.7880e+01	179	5.2798e-02	7.1324e-07	1.0000e+00	1.2199e-12	1.4923e-07	2	3.7880e+01	179	5.2798e-02	7.1324e-07	1.0000e+00	1.1120e-12	1.4268e-07	2.1000e-02	1.6600e-01	5.8297e+00	4.9341e+00	95	3.9690e+02	1865	2.3936e-01	5.0642e-06	2.0200e-01	2.8400e-01	1.5154e+01	5.5322e+00	56	3.0765e+02	1450	1.8202e-01	130	1.4168e+02	507	9.1754e-01	2.5712e-06	7.9500e-01	1.0610e+00	9.8150e-01	5.3522e-01	[]
GNAS	ENST00000470512	false	6	3.8824e+01	184	1.5454e-01	7.3517e-07	9.9999e-01	3.1432e-10	1.2607e-05	3	3.7543e+01	178	7.9909e-02	7.1211e-07	1.0000e+00	7.0188e-12	5.7582e-07	3.5000e-02	2.0700e-01	5.6376e+00	4.7715e+00	95	3.9819e+02	1872	2.3858e-01	6.7273e-06	2.0100e-01	2.8300e-01	1.5194e+01	5.5469e+00	23	1.8434e+02	919	1.2477e-01	130	1.4196e+02	508	9.1573e-01	2.5712e-06	7.9300e-01	1.0590e+00	1.0040e+00	5.4750e-01	[]
GNAS	ENST00000472183	false	2	3.9019e+01	184	5.1258e-02	7.3396e-07	1.0000e+00	4.9451e-13	8.4542e-08	2	3.7880e+01	179	5.2798e-02	7.1324e-07	1.0000e+00	1.1120e-12	1.4268e-07	2.1000e-02	1.6600e-01	5.8297e+00	4.9341e+00	95	3.9690e+02	1865	2.3936e-01	5.0642e-06	2.0200e-01	2.8400e-01	1.5154e+01	5.5322e+00	56	3.0765e+02	1450	1.8202e-01	130	1.4168e+02	507	9.1754e-01	2.5712e-06	7.9500e-01	1.0610e+00	9.8150e-01	5.3522e-01	[]
GNAS	ENST00000476935	false	2	3.7086e+01	176	5.3929e-02	7.0629e-07	1.0000e+00	2.2894e-12	2.2175e-07	2	3.7086e+01	176	5.3929e-02	7.0629e-07	1.0000e+00	2.0868e-12	2.1203e-07	2.1000e-02	1.7000e-01	5.7614e+00	4.8763e+00	92	3.8710e+02	1823	2.3766e-01	6.6018e-06	2.0000e-01	2.8300e-01	1.4999e+01	5.4757e+00	17	1.5096e+02	753	1.1261e-01	127	1.3876e+02	500	9.1524e-01	2.5568e-06	7.9200e-01	1.0610e+00	9.9846e-01	5.4447e-01	[]
GNAS	ENST00000477931	false	5	3.9161e+01	185	1.2768e-01	7.3630e-07	1.0000e+00	4.9798e-11	3.1240e-06	2	3.7880e+01	179	5.2798e-02	7.1324e-07	1.0000e+00	1.1120e-12	1.4268e-07	2.1000e-02	1.6600e-01	5.8297e+00	4.9341e+00	95	3.9690e+02	1865	2.3936e-01	5.0642e-06	2.0200e-01	2.8400e-01	1.5154e+01	5.5322e+00	56	3.0765e+02	1450	1.8202e-01	130	1.4168e+02	507	9.1754e-01	2.5712e-06	7.9500e-01	1.0610e+00	9.8150e-01	5.3522e-01	[]
GNAS	ENST00000478585	false	6	3.8030e+01	181	1.5777e-01	7.2823e-07	9.9998e-01	5.8987e-10	1.8735e-05	3	3.6749e+01	175	8.1635e-02	7.0516e-07	1.0000e+00	1.3172e-11	8.5568e-07	3.6000e-02	2.1100e-01	5.5672e+00	4.7119e+00	92	3.8860e+02	1831	2.3675e-01	5.3716e-06	1.9900e-01	2.8200e-01	1.5046e+01	5.4929e+00	46	2.6830e+02	1273	1.7145e-01	127	1.3904e+02	501	9.1340e-01	2.5568e-06	7.9000e-01	1.0580e+00	1.0212e+00	5.5686e-01	[]
GNAS	ENST00000480232	false	6	3.8824e+01	184	1.5454e-01	7.3517e-07	9.9999e-01	3.1432e-10	1.2607e-05	3	3.7543e+01	178	7.9909e-02	7.1211e-07	1.0000e+00	7.0188e-12	5.7582e-07	3.5000e-02	2.0700e-01	5.6376e+00	4.7715e+00	95	3.9819e+02	1872	2.3858e-01	6.7273e-06	2.0100e-01	2.8300e-01	1.5194e+01	5.5469e+00	23	1.8434e+02	919	1.2477e-01	130	1.4196e+02	508	9.1573e-01	2.5712e-06	7.9300e-01	1.0590e+00	1.0040e+00	5.4750e-01	[]
GNAS	ENST00000480975	false	5	3.8367e+01	182	1.3032e-01	7.2935e-07	1.0000e+00	9.3453e-11	4.6423e-06	2	3.7086e+01	176	5.3929e-02	7.0629e-07	1.0000e+00	2.0868e-12	2.1203e-07	2.1000e-02	1.7000e-01	5.7614e+00	4.8763e+00	92	3.8710e+02	1823	2.3766e-01	6.6018e-06	2.0000e-01	2.8300e-01	1.4999e+01	5.4757e+00	17	1.5096e+02	753	1.1261e-01	127	1.3876e+02	500	9.1524e-01	2.5568e-06	7.9200e-01	1.0610e+00	9.9846e-01	5.4447e-01	[]
GNAS	ENST00000481039	false	3	3.6749e+01	175	8.1635e-02	7.0516e-07	1.0000e+00	1.4451e-11	8.9492e-07	3	3.6749e+01	175	8.1635e-02	7.0516e-07	1.0000e+00	1.3172e-11	8.5568e-07	3.6000e-02	2.1100e-01	5.5672e+00	4.7119e+00	92	3.8860e+02	1831	2.3675e-01	5.3716e-06	1.9900e-01	2.8200e-01	1.5046e+01	5.4929e+00	46	2.6830e+02	1273	1.7145e-01	127	1.3904e+02	501	9.1340e-01	2.5568e-06	7.9000e-01	1.0580e+00	1.0212e+00	5.5686e-01	[]
GNAS	ENST00000481768	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1044	9.8688e+02	4133	1.0579e+00	4.0003e-06	1.0050e+00	1.1130e+00	-1.8183e+00	-6.6383e-01	224	2.1313e+02	900	1.0510e+00	453	4.1368e+02	1454	1.0950e+00	1.5032e-06	1.0130e+00	1.1840e+00	-1.9332e+00	-1.0542e+00	["no_exp_lof"]
GNAS	ENST00000482112	false	2	3.8225e+01	181	5.2322e-02	7.2701e-07	1.0000e+00	9.2803e-13	1.2563e-07	2	3.7086e+01	176	5.3929e-02	7.0629e-07	1.0000e+00	2.0868e-12	2.1203e-07	2.1000e-02	1.7000e-01	5.7614e+00	4.8763e+00	92	3.8710e+02	1823	2.3766e-01	6.6018e-06	2.0000e-01	2.8300e-01	1.4999e+01	5.4757e+00	17	1.5096e+02	753	1.1261e-01	127	1.3876e+02	500	9.1524e-01	2.5568e-06	7.9200e-01	1.0610e+00	9.9846e-01	5.4447e-01	[]
GNAS	ENST00000484504	false	3	1.2811e+00	6	2.3417e+00	2.3065e-08	1.4670e-02	3.4774e-01	6.3759e-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	["no_exp_lof","no_exp_mis","no_exp_syn","no_variants"]
GNAS	ENST00000485673	false	3	3.6749e+01	175	8.1635e-02	7.0516e-07	1.0000e+00	1.4451e-11	8.9492e-07	3	3.6749e+01	175	8.1635e-02	7.0516e-07	1.0000e+00	1.3172e-11	8.5568e-07	3.6000e-02	2.1100e-01	5.5672e+00	4.7119e+00	92	3.8860e+02	1831	2.3675e-01	5.3716e-06	1.9900e-01	2.8200e-01	1.5046e+01	5.4929e+00	46	2.6830e+02	1273	1.7145e-01	127	1.3904e+02	501	9.1340e-01	2.5568e-06	7.9000e-01	1.0580e+00	1.0212e+00	5.5686e-01	[]
GNAS	ENST00000488546	false	3	3.6749e+01	175	8.1635e-02	7.0516e-07	1.0000e+00	1.4451e-11	8.9492e-07	3	3.6749e+01	175	8.1635e-02	7.0516e-07	1.0000e+00	1.3172e-11	8.5568e-07	3.6000e-02	2.1100e-01	5.5672e+00	4.7119e+00	92	3.8860e+02	1831	2.3675e-01	5.3716e-06	1.9900e-01	2.8200e-01	1.5046e+01	5.4929e+00	46	2.6830e+02	1273	1.7145e-01	127	1.3904e+02	501	9.1340e-01	2.5568e-06	7.9000e-01	1.0580e+00	1.0212e+00	5.5686e-01	[]
GNAS	ENST00000488652	false	2	3.7880e+01	179	5.2798e-02	7.1324e-07	1.0000e+00	1.2199e-12	1.4923e-07	2	3.7880e+01	179	5.2798e-02	7.1324e-07	1.0000e+00	1.1120e-12	1.4268e-07	2.1000e-02	1.6600e-01	5.8297e+00	4.9341e+00	95	3.9690e+02	1865	2.3936e-01	5.0642e-06	2.0200e-01	2.8400e-01	1.5154e+01	5.5322e+00	56	3.0765e+02	1450	1.8202e-01	130	1.4168e+02	507	9.1754e-01	2.5712e-06	7.9500e-01	1.0610e+00	9.8150e-01	5.3522e-01	[]
GNAS	ENST00000491348	false	0	1.1387e+00	5	0.0000e+00	2.0723e-08	4.1467e-01	9.7608e-02	4.8772e-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	["no_exp_lof","no_exp_mis","no_exp_syn","no_variants"]
GNAS	ENST00000492907	false	3	3.6749e+01	175	8.1635e-02	7.0516e-07	1.0000e+00	1.4451e-11	8.9492e-07	3	3.6749e+01	175	8.1635e-02	7.0516e-07	1.0000e+00	1.3172e-11	8.5568e-07	3.6000e-02	2.1100e-01	5.5672e+00	4.7119e+00	92	3.8860e+02	1831	2.3675e-01	5.3716e-06	1.9900e-01	2.8200e-01	1.5046e+01	5.4929e+00	46	2.6830e+02	1273	1.7145e-01	127	1.3904e+02	501	9.1340e-01	2.5568e-06	7.9000e-01	1.0580e+00	1.0212e+00	5.5686e-01	[]
GNAS	ENST00000493744	false	0	1.9325e+00	8	0.0000e+00	3.5495e-08	5.2167e-01	6.5433e-02	4.1289e-01	0	7.9380e-01	3	0.0000e+00	1.4771e-08	3.8200e-01	1.0774e-01	5.1026e-01	0.0000e+00	1.7750e+00	8.9096e-01	7.5408e-01	3	9.8934e+00	43	3.0323e-01	3.5023e-07	1.3700e-01	7.8400e-01	2.1916e+00	8.0010e-01	0	7.6550e-02	1	0.0000e+00	3	2.9213e+00	7	1.0269e+00	1.6210e-07	4.3900e-01	1.8650e+00	-4.6051e-02	-2.5112e-02	[]
GNAS	ENST00000494081	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	7.6290e+01	388	3.8013e-01	1.4030e-06	2.8200e-01	5.1800e-01	5.4142e+00	1.9766e+00	2	2.0355e+01	107	9.8255e-02	35	3.0406e+01	105	1.1511e+00	7.6524e-07	8.7800e-01	1.5260e+00	-8.3306e-01	-4.5428e-01	["no_exp_lof"]
GNAS	ENST00000603546	false	2	3.7880e+01	179	5.2798e-02	7.1324e-07	1.0000e+00	1.2199e-12	1.4923e-07	2	3.7880e+01	179	5.2798e-02	7.1324e-07	1.0000e+00	1.1120e-12	1.4268e-07	2.1000e-02	1.6600e-01	5.8297e+00	4.9341e+00	95	3.9690e+02	1865	2.3936e-01	5.0642e-06	2.0200e-01	2.8400e-01	1.5154e+01	5.5322e+00	56	3.0765e+02	1450	1.8202e-01	130	1.4168e+02	507	9.1754e-01	2.5712e-06	7.9500e-01	1.0610e+00	9.8150e-01	5.3522e-01	[]
GNAS	ENST00000604005	false	2	3.8246e+01	182	5.2292e-02	7.1898e-07	1.0000e+00	9.1221e-13	1.2428e-07	2	3.7880e+01	179	5.2798e-02	7.1324e-07	1.0000e+00	1.1120e-12	1.4268e-07	2.1000e-02	1.6600e-01	5.8297e+00	4.9341e+00	95	3.9690e+02	1865	2.3936e-01	5.0642e-06	2.0200e-01	2.8400e-01	1.5154e+01	5.5322e+00	56	3.0765e+02	1450	1.8202e-01	130	1.4168e+02	507	9.1754e-01	2.5712e-06	7.9500e-01	1.0610e+00	9.8150e-01	5.3522e-01	[]
GNAS	ENST00000656419	false	2	2.8880e+01	136	6.9252e-02	4.9618e-07	9.9999e-01	1.5341e-09	1.3312e-05	2	2.8880e+01	136	6.9252e-02	4.9618e-07	9.9999e-01	1.3984e-09	1.2728e-05	2.7000e-02	2.1800e-01	5.0018e+00	4.2334e+00	63	3.1085e+02	1435	2.0267e-01	5.8616e-06	1.6400e-01	2.5000e-01	1.4058e+01	5.1321e+00	18	1.4809e+02	693	1.2155e-01	92	1.0836e+02	395	8.4906e-01	2.0369e-06	7.1600e-01	1.0100e+00	1.5712e+00	8.5679e-01	[]
GNAS	ENST00000657090	false	2	3.7880e+01	179	5.2798e-02	7.1324e-07	1.0000e+00	1.2199e-12	1.4923e-07	2	3.7880e+01	179	5.2798e-02	7.1324e-07	1.0000e+00	1.1120e-12	1.4268e-07	2.1000e-02	1.6600e-01	5.8297e+00	4.9341e+00	95	3.9690e+02	1865	2.3936e-01	5.0642e-06	2.0200e-01	2.8400e-01	1.5154e+01	5.5322e+00	56	3.0765e+02	1450	1.8202e-01	130	1.4168e+02	507	9.1754e-01	2.5712e-06	7.9500e-01	1.0610e+00	9.8150e-01	5.3522e-01	[]
